ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
regulation of telomere maintenance	10	-0.721272519743054	-1.85959859051652	0.00213219616204691	0.227908078654347	0.221199765583112	1276	tags=50%, list=11%, signal=45%	55869/54780/23381/54386/7520	HDAC8/NSMCE4A/SMG5/TERF2IP/XRCC5	pos.rank
response to electrical stimulus	13	-0.666859104258996	-1.83157399209576	0.00103950103950104	0.227908078654347	0.221199765583112	2046	tags=38%, list=18%, signal=32%	6869/6714/2056/6648/2660	EPO/MSTN/SOD2/SRC/TACR1	pos.rank
fibrinolysis	17	-0.621241494441402	-1.78140961038754	0.00102145045965271	0.227908078654347	0.221199765583112	1833	tags=47%, list=16%, signal=40%	5345/2244/302/5627/3818/2811/710/3273	ANXA2/FGB/GP1BA/HRG/KLKB1/PROS1/SERPINF2/SERPING1	pos.rank
embryonic placenta development	15	-0.62657692468254	-1.76299775299931	0.0020703933747412	0.227908078654347	0.221199765583112	2663	tags=67%, list=23%, signal=51%	5469/2624/1051/6881/10370/405/2034/1956/7942/7274	ARNT/CEBPB/CITED2/EGFR/EPAS1/GATA2/MED1/TAF10/TFEB/TTPA	pos.rank
peptidyl-tyrosine phosphorylation	31	-0.552596303067653	-1.74521044614156	0.00200400801603206	0.227908078654347	0.221199765583112	4057	tags=68%, list=35%, signal=44%	5156/4067/2048/5747/84630/3055/1436/640/1195/6714/10152/2324/4921/3932/2242/2321/2534/1956/2263/2043/2202	ABI2/BLK/CLK1/CSF1R/DDR2/EFEMP1/EGFR/EPHA4/EPHB2/FES/FGFR2/FLT1/FLT4/FYN/HCK/LCK/LYN/PDGFRA/PTK2/SRC/TTBK1	pos.rank
regulation of protein-containing complex assembly	15	-0.618378315506921	-1.7399293491291	0.0020703933747412	0.227908078654347	0.221199765583112	2436	tags=53%, list=21%, signal=42%	56926/348/65018/9113/3054/1854/948/3273	APOE/CD36/DUT/HCFC1/HRG/LATS1/NCLN/PINK1	pos.rank
positive regulation of kinase activity	32	-0.543151701668737	-1.72122265672015	0.00100200400801603	0.227908078654347	0.221199765583112	1275	tags=47%, list=11%, signal=42%	7075/2324/4919/8543/4921/4361/1969/2321/1956/558/3645/2050/7564/2263/238	ALK/AXL/DDR2/EGFR/EPHA2/EPHB4/FGFR2/FLT1/FLT4/INSRR/LMO4/MRE11/ROR1/TIE1/ZNF16	pos.rank
collagen fibril organization	36	-0.522271657944653	-1.67864985700748	0.000999000999000999	0.227908078654347	0.221199765583112	2896	tags=56%, list=25%, signal=42%	81792/7092/1805/1280/7373/5345/302/4921/140766/1311/4015/871/5033/1290/10491/4016/4320/10609/80781/1281	ADAMTS12/ADAMTS14/ANXA2/COL14A1/COL18A1/COL2A1/COL3A1/COL5A2/COMP/CRTAP/DDR2/DPT/LOX/LOXL1/MMP11/P3H4/P4HA1/SERPINF2/SERPINH1/TLL1	pos.rank
peptidyl-threonine phosphorylation	38	-0.508068755717858	-1.64311315159819	0.002	0.227908078654347	0.221199765583112	3733	tags=61%, list=32%, signal=41%	1111/5599/1460/29110/25865/84630/9475/817/5170/8445/9149/65125/28996/8444/5580/4294/5578/5587/6794/204851/8408/10114/55561	CAMK2D/CDC42BPG/CHEK1/CSNK2B/DYRK1B/DYRK2/DYRK3/HIPK1/HIPK2/HIPK3/MAP3K10/MAPK8/PDPK1/PRKCA/PRKCD/PRKD1/PRKD2/ROCK2/STK11/TBK1/TTBK1/ULK1/WNK1	pos.rank
canonical NF-kappaB signal transduction	35	-0.512188260561173	-1.6396965142976	0.001998001998002	0.227908078654347	0.221199765583112	3150	tags=54%, list=27%, signal=40%	29110/51284/9475/8600/54106/8767/6885/64343/5971/4615/329/1147/64170/81603/92610/51311/51495/79753/2534	AZI2/BIRC2/CARD9/CHUK/FYN/HACD3/MAP3K7/MYD88/RELB/RIPK2/ROCK2/SNIP1/TBK1/TIFA/TLR7/TLR8/TLR9/TNFSF11/TRIM8	pos.rank
positive regulation of stress fiber assembly	39	-0.491666543467575	-1.59444326173645	0.001998001998002	0.227908078654347	0.221199765583112	3086	tags=51%, list=27%, signal=38%	5829/10979/7168/9647/4771/28984/9475/6869/5345/54361/7481/22843/1490/51466/7016/7043/8477/29109/673/3984	BRAF/CCN2/EVL/FERMT2/FHOD1/GPR65/LIMK1/NF2/PPM1E/PPM1F/PXN/RGCC/ROCK2/SERPINF2/TACR1/TESK1/TGFB3/TPM1/WNT11/WNT4	pos.rank
platelet activation	39	-0.489013123026152	-1.58583838837341	0.001998001998002	0.227908078654347	0.221199765583112	3932	tags=62%, list=34%, signal=41%	7450/5270/958/11093/3569/64805/29071/8527/6714/2149/1607/10630/5290/3932/2811/8525/1608/558/8526/5336/1609/1281/3273/6722	ADAMTS13/AXL/C1GALT1C1/CD40/COL3A1/DGKB/DGKD/DGKE/DGKG/DGKQ/DGKZ/F2R/GP1BA/HRG/IL6/LCK/P2RY12/PDPN/PIK3CA/PLCG2/SERPINE2/SRC/SRF/VWF	pos.rank
integrin-mediated signaling pathway	51	-0.471084942403081	-1.57382291970561	0.001998001998002	0.227908078654347	0.221199765583112	3263	tags=47%, list=28%, signal=34%	11093/5747/10979/3055/10077/1495/1307/8751/4831/6714/80739/5786/4739/3688/7791/2530/5587/3696/55914/3655/1490/7006/634/1281	ADAM15/ADAMTS13/CCN2/CEACAM1/COL16A1/COL3A1/CTNNA1/ERBIN/FERMT2/FUT8/HCK/ITGA6/ITGB1/ITGB8/MPIG6B/NEDD9/NME2/PRKD1/PTK2/PTPRA/SRC/TEC/TSPAN32/ZYX	pos.rank
homophilic cell adhesion via plasma membrane adhesion molecules	64	-0.451763260951363	-1.54075560446109	0.000999000999000999	0.227908078654347	0.221199765583112	4458	tags=61%, list=38%, signal=38%	25945/23705/222256/5817/26025/1005/27253/56146/56103/133418/1012/84966/5098/6092/1010/56129/81607/22883/56140/8832/56133/5819/1824/56134/9708/3688/10205/57717/1001/4680/56106/56100/57549/1048/634/56105/56110/56147/56141	CADM1/CD84/CDH12/CDH13/CDH3/CDH7/CDHR3/CEACAM1/CEACAM5/CEACAM6/CLSTN1/DSC2/EMB/IGSF21/IGSF9/ITGB1/MPZL2/NECTIN2/NECTIN3/NECTIN4/PCDH17/PCDHA1/PCDHA2/PCDHA7/PCDHA8/PCDHAC2/PCDHB16/PCDHB2/PCDHB7/PCDHGA10/PCDHGA11/PCDHGA12/PCDHGA5/PCDHGA8/PCDHGB2/PCDHGB6/PCDHGC3/PVR/ROBO2	pos.rank
protein autophosphorylation	93	-0.436238772420411	-1.53808017166053	0.000999000999000999	0.227908078654347	0.221199765583112	4057	tags=54%, list=35%, signal=35%	5156/7867/5613/84206/4067/57551/23617/1613/5747/27102/25865/3055/11184/780/1436/817/660/23043/5062/9261/5170/3480/814/816/9175/6714/4342/8737/2324/3654/51755/4921/4294/2242/5587/6794/2047/9748/23178/2321/4296/1956/6011/8408/3645/2050/50488/2263/2043/238	ALK/BMX/CAMK2B/CAMK2D/CAMK4/CDK12/CSF1R/DAPK3/DDR1/DDR2/EGFR/EIF2AK1/EPHA4/EPHB1/EPHB4/FES/FGFR2/FLT1/FLT4/GRK1/HCK/IGF1R/INSRR/IRAK1/LYN/MAP3K10/MAP3K11/MAP3K13/MAP4K1/MAPKAPK2/MAPKAPK3/MEX3B/MINK1/MOS/PAK2/PASK/PDGFRA/PDPK1/PRKD1/PRKD2/PRKX/PTK2/RIPK1/SLK/SRC/STK11/TAOK1/TNIK/TSSK2/ULK1	pos.rank
protein phosphorylation	256	-0.36393260993519	-1.35004532401193	0.000999000999000999	0.227908078654347	0.221199765583112	3509	tags=42%, list=30%, signal=30%	10110/1487/6347/51086/57551/5599/5218/2048/23617/1613/5747/27102/29110/25865/8899/4140/84630/3055/11184/23678/9475/10922/6195/8997/994/817/660/5163/112858/23043/640/29941/5062/5593/5567/81788/9261/5170/5127/5532/8445/814/816/5604/9175/9149/1445/6788/6714/9263/167359/65018/1147/9989/23012/65125/11011/9874/28996/10769/3654/7481/8444/51755/10595/2868/3932/5165/5580/3609/5578/2242/91807/6794/2047/9113/2444/5585/9748/658/7006/23178/80863/864/2870/5586/3716/4296/2534/6011/204851/673/3984/8408/2621/9064/56924/5261/10114/8859/11213/5871/50488/51422/2043/10298/55561	BLK/BMPR1B/BMX/BRAF/CAMK2B/CAMK2D/CAMK4/CCL2/CDC25B/CDC42BPG/CDK12/CDK14/CDK16/CHUK/CSK/CTBP1/DAPK3/DYRK1B/DYRK2/DYRK3/EIF2AK1/EPHA4/EPHB1/EPHB2/ERN2/FASTK/FES/FRK/FYN/GAS6/GRK1/GRK4/GRK6/HCK/HIPK1/HIPK2/HIPK3/ILF3/IRAK1/IRAK3/JAK1/KALRN/LATS1/LCK/LIMK1/MAP2K1/MAP3K11/MAP3K13/MAP3K6/MAP4K1/MAP4K2/MAPK8/MAPKAPK2/MARK3/MINK1/MYLK3/NIM1K/NUAK2/PAK2/PAK4/PAK6/PASK/PDK1/PDK3/PDPK1/PHKG2/PINK1/PKN1/PKN2/PKN3/PLK2/PPP3CB/PPP4R1/PRKACB/PRKAG2/PRKCA/PRKCD/PRKD2/PRKG2/PRPF4B/PRRT1/PTK2/ROCK2/RPS6KA1/RUNX3/SGK2/SGK3/SLK/SRC/STK11/STK17A/STK19/STK3/STK38L/TAOK1/TBK1/TEC/TLK1/TLK2/TNIK/TNNI3K/TP53RK/TSSK2/TTBK1/ULK1/WNK1/WNT11	pos.rank
cell adhesion	291	-0.342331491930831	-1.27633044471761	0.000999000999000999	0.227908078654347	0.221199765583112	3469	tags=40%, list=30%, signal=29%	6347/27302/9051/214/6247/9993/431705/5098/60484/5829/1230/10979/8038/25865/88/2350/1232/9289/3055/5317/3730/57823/481/2358/780/56129/6696/22883/4340/79977/6094/5961/56140/1495/27036/660/50937/9073/23421/3921/1307/1805/24146/84063/27283/285704/5411/100128908/9635/56133/644672/9071/8828/10428/3918/4831/6714/1824/9235/2013/4240/284359/56134/8573/4978/7057/4739/9708/1292/3026/23769/220296/1306/3688/4856/4063/7058/3383/4921/57717/2811/3381/5578/2242/8727/1001/1041/3696/9777/1365/55914/1490/9962/56106/3385/1969/56100/5586/976/25975/203102/634/80781/948/10232/2050/89858/10562/7412/57326/2043/56105/56110/79812/56147/56141	ACTN2/ADAM12/ADAM32/ADGRE5/ADGRG1/ALCAM/ANOS1/ASTL/ATP1B1/BMP10/BMX/CASK/CCL2/CCN2/CCN3/CCR1/CCR3/CD36/CDH3/CDON/CDSN/CEACAM1/CFDP1/CLCA2/CLDN10/CLDN15/CLDN25/CLDN3/CLDN8/CLSTN1/COL15A1/COL16A1/COL18A1/COL6A2/CTNNA1/CTNNAL1/DDR1/DDR2/DGCR2/DPT/DSC2/EGFL6/EMP2/EPHA2/EPHA4/EPHB4/ERBIN/FERMT2/FES/FLRT1/FOLR2/FPR2/GP1BA/GRHL2/HABP2/HAPLN2/HCK/HEPACAM/IBSP/ICAM1/ICAM3/IL32/ITGB1/ITGB3BP/ITGB8/IZUMO1/KIRREL2/LAMC2/CIROP/LY9/MFGE8/MMRN2/MOG/MSLN/NEDD9/NME2/NRP2/OLFM4/OPCML/PBXIP1/PCDHA1/PCDHA7/PCDHA8/PCDHAC2/PCDHB16/PCDHB2/PCDHB7/PCDHGA10/PCDHGA11/PCDHGA5/PCDHGA8/PCDHGB6/PCDHGC3/PKN2/PKP1/PNN/PRKCA/PRKD2/PRPH2/PSTPIP1/PXN/RGMB/ROM1/RPSA/RS1/SIGLEC12/SIGLEC7/SLAMF7/SLC23A2/SPP1/SRC/THBS1/THBS2/TINAG/TM9SF4/VCAM1	pos.rank
intracellular signal transduction	247	-0.34356723197013	-1.27253092256175	0.001998001998002	0.227908078654347	0.221199765583112	3796	tags=43%, list=33%, signal=29%	10966/9024/6386/1111/4067/5577/5970/55824/10110/55789/9021/23617/23268/1613/5576/10276/80323/25865/7037/4140/151556/3055/11184/23678/2919/8125/6195/8997/26576/660/3925/23043/640/29941/5062/5589/140460/81788/9261/5170/399694/55351/186/814/8527/23589/6760/375449/6788/6714/9263/167359/8737/1607/65018/7464/23012/9655/65125/11011/8835/7531/9874/6000/4772/3654/80851/1761/162989/3932/5580/2984/5578/51135/5587/10718/1857/84152/5585/8525/5502/1856/7006/23178/23263/10009/5586/3716/3059/2534/3635/3315/5663/1608/56924/115/11213/5336/5871/23031/22821/1609/51422/112/10298	ADCY6/ADCY9/AGTR2/ANP32A/ASB7/BLK/BMX/BRSK2/CAMK4/CARHSP1/CCDC68/CHEK1/CORO2A/CXCL1/DAPK3/DEDD2/DEPDC1B/DGKB/DGKD/DGKG/DGKQ/DGKZ/DMRT1/DNMBP/DVL2/DVL3/FYN/GPR155/GUCY2C/HCK/HCLS1/HSPB1/INPP5D/IRAK1/IRAK3/IRAK4/JAK1/KALRN/LCK/LYN/MAP4K1/MAP4K2/MAPKAPK2/MARK3/MAST3/MAST4/MCF2L/NET1/NFATC1/NIM1K/NRG3/NUAK2/PAG1/PAK2/PAK4/PAK6/PASK/PDPK1/PINK1/PKN1/PKN2/PKN3/PLCG2/PPP1R1A/PPP1R1B/PRKAG2/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCSH/PRKD1/PRKD2/PSEN1/RAB40B/RASA3/RELA/RGS7/RIPK1/RPS6KA1/SDCBP/SGK2/SGK3/SH3BP5L/SHC4/SOCS2/SOCS3/SOCS5/SRC/SRPK3/SS18/STK17A/STK3/STK32B/STK38L/STMN1/TEC/TFRC/TLK1/TLK2/TNIK/TSSK2/WNK1/YWHAE/ZBTB33	pos.rank
