id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
ABL1	ENSG00000097007	ABL1	25	ABL1	8	0.2166	0.30398	0.668784	405	1	-0.099292	0.71074	0.81254	1	616	0	-0.099292
ACTN1	ENSG00000072110	ACTN1	87	ACTN1	8	0.67331	0.74704	0.914749	726	2	0.1496	0.065909	0.10836	1	56	1	0.1496
ADA	ENSG00000196839	ADA	100	ADA	8	0.77237	0.81765	0.932006	783	2	0.0217	0.35259	0.45024	1	302	0	0.0217
ADAM15	ENSG00000143537	ADAM15	8751	ADAM15	8	0.011681	0.015511	0.214772	65	4	-0.90048	0.54394	0.63283	1	474	0	-0.90048
ADAM17	ENSG00000151694	ADAM17	6868	ADAM17	8	0.29794	0.41659	0.757442	494	3	-0.26033	0.70588	0.80499	1	613	0	-0.26033
ADGRE1	ENSG00000174837	ADGRE1	2015	ADGRE1	8	0.21948	0.30566	0.668784	406	1	0.13766	0.19067	0.27339	1	162	0	0.13766
ADGRG1	ENSG00000205336	ADGRG1	9289	ADGRG1	8	0.38993	0.50712	0.807662	557	3	-0.32216	0.87695	0.93508	1	769	0	-0.32216
ADRB3	ENSG00000188778	ADRB3	155	ADRB3	7	0.4348	0.54653	0.838593	584	3	-0.15951	0.6219	0.7116	1	540	0	-0.15951
AEBP2	ENSG00000139154	AEBP2	121536	AEBP2	8	0.16236	0.24633	0.651285	331	3	-0.33145	0.51923	0.61608	1	452	0	-0.33145
AGER	ENSG00000204305	AGER	177	AGER	8	0.004374	0.0051278	0.125142	35	5	-0.89666	0.42234	0.51069	1	366	0	-0.89666
AGFG1	ENSG00000173744	AGFG1	3267	AGFG1	8	0.38793	0.50418	0.807412	556	2	-0.19905	0.51869	0.61608	1	451	0	-0.19905
AHR	ENSG00000106546	AHR	196	AHR	8	0.033957	0.060349	0.456716	115	5	-0.70166	0.12299	0.17663	1	103	0	-0.70166
AICDA	ENSG00000111732	AICDA	57379	AICDA	8	0.11198	0.16994	0.566454	270	3	-0.49491	0.58202	0.67603	1	509	0	-0.49491
AIF1	ENSG00000204472	AIF1	199	AIF1	8	0.079735	0.11836	0.48487	215	4	-0.76342	0.98917	0.99391	1	880	0	-0.76342
AKAP1	ENSG00000121057	AKAP1	8165	AKAP1	8	0.0010252	0.0011849	0.088864	12	3	-0.56662	0.064947	0.10836	1	55	1	-0.56662
AKT1	ENSG00000142208	AKT1	207	AKT1	8	0.12026	0.1809	0.579646	274	1	-0.021945	0.22318	0.30968	1	191	0	-0.021945
ALCAM	ENSG00000170017	ALCAM	214	ALCAM	8	0.42897	0.54313	0.835602	580	3	-0.23201	0.57289	0.67001	1	502	0	-0.23201
ALOX15	ENSG00000161905	ALOX15	246	ALOX15	8	0.98829	0.98056	0.993806	888	0	0.32245	0.11293	0.16983	1	93	0	0.32245
ANXA1	ENSG00000135046	ANXA1	301	ANXA1	8	0.47564	0.58914	0.8709	607	3	-0.41018	0.70936	0.80859	1	615	0	-0.41018
APCS	ENSG00000132703	APCS	325	APCS	8	0.52052	0.63294	0.878223	639	2	-0.035966	0.38401	0.48789	1	327	0	-0.035966
APLF	ENSG00000169621	APLF	200558	APLF	8	0.28945	0.40253	0.741443	485	3	-0.28765	0.46333	0.54899	1	400	0	-0.28765
ARG1	ENSG00000118520	ARG1	383	ARG1	8	0.48997	0.60285	0.8709	620	1	0.1064	0.022741	0.066986	1	20	1	0.1064
ARG2	ENSG00000081181	ARG2	384	ARG2	8	0.37898	0.49269	0.801845	550	1	-0.077959	0.5465	0.63597	1	475	0	-0.077959
ARHGEF15	ENSG00000198844	ARHGEF15	22899	ARHGEF15	8	0.0099523	0.014233	0.211195	58	4	-0.83762	0.45678	0.5452	1	392	0	-0.83762
ARID4A	ENSG00000032219	ARID4A	5926	ARID4A	8	0.054916	0.086426	0.465119	160	5	-0.94152	0.84351	0.91479	1	734	0	-0.94152
ARID4B	ENSG00000054267	ARID4B	51742	ARID4B	8	0.58344	0.68929	0.884622	689	2	-0.049373	0.18897	0.26727	1	161	0	-0.049373
ART3	ENSG00000156219	ART3	419	ART3	8	0.76783	0.81365	0.93048	781	2	-0.087068	0.63709	0.72816	1	553	0	-0.087068
ASH1L	ENSG00000116539	ASH1L	55870	ASH1L	8	0.35598	0.4744	0.800434	531	3	-0.43552	0.92659	0.96117	1	813	0	-0.43552
ASXL1	ENSG00000171456	ASXL1	171023	ASXL1	8	0.52187	0.63427	0.878223	640	3	-0.057928	0.27866	0.38099	1	239	0	-0.057928
ASXL3	ENSG00000141431	ASXL3	80816	ASXL3	8	0.17657	0.265	0.6625	354	2	-0.22374	0.25611	0.34372	1	223	0	-0.22374
ATAD2	ENSG00000156802	ATAD2	29028	ATAD2	8	0.048931	0.080408	0.465119	150	5	-0.92227	0.92134	0.95732	1	809	0	-0.92227
ATAD2B	ENSG00000119778	ATAD2B	54454	ATAD2B	8	0.50286	0.61179	0.875737	625	1	-0.074348	0.68347	0.77588	1	592	0	-0.074348
ATAD5	ENSG00000176208	ATAD5	79915	ATAD5	8	0.33406	0.451	0.78198	516	3	-0.32414	0.79559	0.88771	1	690	0	-0.32414
ATAT1	ENSG00000137343	ATAT1	79969	ATAT1	8	0.1014	0.14618	0.506007	259	4	-0.76286	0.963	0.98228	1	847	0	-0.76286
ATF1	ENSG00000123268	ATF1	466	ATF1	8	0.013681	0.018904	0.239624	71	6	-0.92426	0.35677	0.45962	1	306	0	-0.92426
B2M	ENSG00000166710	B2M	567	B2M	8	0.33841	0.45558	0.783981	520	3	-0.1303	0.030717	0.074105	1	30	1	-0.1303
BAX	ENSG00000087088	BAX	581	BAX	7	0.33397	0.43621	0.776549	515	2	-0.17471	0.14896	0.2316	1	128	0	-0.17471
BAZ1A	ENSG00000198604	BAZ1A	11177	BAZ1A	8	0.043557	0.071283	0.463519	135	3	-0.58886	0.92782	0.96162	1	817	0	-0.58886
BAZ1B	ENSG00000009954	BAZ1B	9031	BAZ1B	8	0.53255	0.6437	0.881784	648	2	-0.31433	0.94174	0.96881	1	828	0	-0.31433
BAZ2A	ENSG00000076108	BAZ2A	11176	BAZ2A	8	0.61991	0.70829	0.890454	706	2	0.070491	0.13745	0.20335	1	117	0	0.070491
BAZ2B	ENSG00000123636	BAZ2B	29994	BAZ2B	8	0.40507	0.51723	0.812406	569	3	-0.3393	0.75114	0.83888	1	652	0	-0.3393
BCAN	ENSG00000132692	BCAN	63827	BCAN	8	0.088619	0.12673	0.48487	233	2	-0.10103	0.12208	0.17663	1	102	0	-0.10103
BCAR1	ENSG00000050820	BCAR1	9564	BCAR1	8	0.48365	0.59825	0.8709	613	3	-0.13611	0.67133	0.75773	1	584	0	-0.13611
BCL10	ENSG00000142867	BCL10	8915	BCL10	8	0.0036496	0.0041249	0.123243	29	5	-1.2343	0.99479	0.99662	1	885	0	-1.2343
BCL2	ENSG00000171791	BCL2	596	BCL2	6	0.17777	0.23647	0.648864	355	3	-0.60506	0.38584	0.45693	1	329	0	-0.60506
BCL3	ENSG00000069399	BCL3	602	BCL3	7	0.62268	0.6886	0.884622	709	2	-0.22147	0.25208	0.34228	1	221	0	-0.22147
BCL6	ENSG00000113916	BCL6	604	BCL6	8	0.96897	0.95445	0.981056	875	1	-0.0065737	0.89134	0.94241	1	779	0	-0.0065737
BCLAF3	ENSG00000173681	BCLAF3	256643	BCLAF3	8	0.21998	0.30566	0.668784	408	3	-0.36419	0.10832	0.15584	1	89	1	-0.36419
BLM	ENSG00000197299	BLM	641	BLM	8	0.08011	0.11907	0.48487	216	4	-0.86031	0.97535	0.98598	1	861	0	-0.86031
BMP4	ENSG00000125378	BMP4	652	BMP4	8	0.025715	0.049169	0.45103	95	5	-0.91235	0.66078	0.7484	1	573	0	-0.91235
BMX	ENSG00000102010	BMX	660	BMX	8	0.26771	0.3789	0.739002	455	3	-0.33463	0.57483	0.67002	1	503	0	-0.33463
BPTF	ENSG00000171634	BPTF	2186	BPTF	8	0.039622	0.065973	0.459875	128	4	-0.56319	0.44591	0.53243	1	382	0	-0.56319
BRD1	ENSG00000100425	BRD1	23774	BRD1	8	0.038406	0.064302	0.457216	126	5	-0.6318	0.45797	0.5452	1	394	0	-0.6318
BRD2	ENSG00000204256	BRD2	6046	BRD2	8	0.0070104	0.0090511	0.185011	42	6	-0.83305	0.93094	0.96257	1	820	0	-0.83305
BRD3	ENSG00000169925	BRD3	8019	BRD3	8	0.055859	0.087075	0.465119	164	2	-0.462	0.18301	0.26727	1	156	0	-0.462
BRD4	ENSG00000141867	BRD4	23476	BRD4	8	0.037953	0.064105	0.457216	125	4	-0.64945	0.88972	0.94032	1	776	0	-0.64945
BRD7	ENSG00000166164	BRD7	29117	BRD7	8	0.00090959	0.0010669	0.087289	11	7	-1.2165	0.99958	0.9998	1	896	0	-1.2165
BRD8	ENSG00000112983	BRD8	10902	BRD8	8	0.15874	0.2382	0.650939	326	3	-0.31045	0.50396	0.59501	1	438	0	-0.31045
BRD9	ENSG00000028310	BRD9	65980	BRD9	8	0.53015	0.6427	0.881765	646	2	-0.174	0.56753	0.66424	1	497	0	-0.174
BRDT	ENSG00000137948	BRDT	676	BRDT	8	0.53566	0.64897	0.884622	651	2	-0.12336	0.39921	0.49718	1	340	0	-0.12336
BRPF1	ENSG00000156983	BRPF1	7862	BRPF1	8	0.75504	0.80257	0.926055	773	1	0.12509	0.26239	0.35503	1	228	0	0.12509
BRPF3	ENSG00000096070	BRPF3	27154	BRPF3	8	0.16289	0.24633	0.651285	333	4	-0.38421	0.18215	0.26727	1	155	0	-0.38421
BRWD1	ENSG00000185658	BRWD1	54014	BRWD1	8	0.087545	0.12546	0.48487	231	3	-0.60752	0.54854	0.6392	1	478	0	-0.60752
